id,name,position,team,price,totalPoints,form,lastPoints,lineup,xPtsRound,xPts,mins,goals,assists,cleanSheet,shotsOnTarget,saves,conceded,yellowCards,redCards
g|95053|3|4666106,Min-jae Kim,DEF,KOR,4.5,4.0,2.0,1.7,expected,3.23,9.45,180,0,0,0,0,0,2,0,0
g|95053|3|4666113,Young-woo Seol,DEF,KOR,4.5,4.0,2.0,1.7,expected,3.23,9.45,161,0,0,0,0,0,2,0,0
g|95053|3|4666118,Han-beom Lee,DEF,KOR,4.0,4.0,2.0,1.7,expected,3.23,9.45,180,0,0,0,0,0,2,0,0
g|95053|3|4666122,Moon-hwan Kim,DEF,KOR,4.0,1.7,1.7,1.7,expected,3.23,9.45,71,0,0,0,0,0,1,0,0
g|95053|3|4680514,Gi-hyuk Lee,DEF,KOR,4.0,3.0,1.5,1.7,expected,3.23,9.45,180,0,0,0,0,0,2,1,0
g|95053|3|4665637,Ko Itakura,DEF,JPN,5.0,9.3,9.3,9.3,expected,2.64,9.29,90,0,1,1,0,0,0,0,0
g|95053|3|4665641,Hiroki Ito,DEF,JPN,5.0,7.3,3.65,6.3,expected,2.64,9.29,180,0,0,1,0,0,2,0,0
g|95053|3|4665647,Takehiro Tomiyasu,DEF,JPN,5.0,7.6,3.8,6.3,expected,2.64,9.29,95,0,0,1,0,0,0,0,0
g|95053|3|4665708,Israel Reyes,DEF,MEX,5.0,7.3,3.65,1.0,expected,2.78,9.23,101,0,0,1,0,0,0,0,0
g|95053|3|4665709,Cesar Montes,DEF,MEX,5.5,3.3,3.3,3.3,expected,2.78,9.23,89,0,0,1,0,0,0,0,1
g|95053|3|4665710,Mateo Chavez,DEF,MEX,4.5,0.0,0.0,0.0,expected,2.78,9.23,0,0,0,0,0,0,0,0,0
g|95053|3|4665603,Odilon Kossounou,DEF,CIV,4.5,2.0,1.0,0.7,expected,3.83,9.21,92,0,0,0,0,0,2,0,0
g|95053|3|4665605,Emmanuel Agbadou,DEF,CIV,4.5,7.0,3.5,0.7,expected,3.83,9.21,180,0,0,1,0,0,2,0,0
g|95053|3|4665606,Ghislain Konan,DEF,CIV,4.5,7.0,3.5,0.7,expected,3.83,9.21,180,0,0,1,0,0,2,0,0
g|95053|3|4665620,Guela Doue,DEF,CIV,4.5,5.7,2.85,0.7,expected,3.83,9.21,98,0,0,1,0,0,1,1,0
g|95053|3|4665126,Daniel Munoz,DEF,COL,6.0,20.6,10.3,12.3,expected,2.13,9.06,180,2,0,1,0,0,1,0,0
g|95053|3|4665127,Davinson Sanchez,DEF,COL,6.0,9.2,4.6,6.9,expected,2.13,9.06,180,0,0,1,1,0,1,0,0
g|95053|3|4665131,Jhon Lucumi,DEF,COL,5.5,7.6,3.8,5.3,expected,2.13,9.06,180,0,0,1,0,0,1,1,0
g|95053|3|4665135,Johan Mojica,DEF,COL,5.5,8.2,4.1,6.9,expected,2.13,9.06,180,0,0,1,1,0,1,1,0
g|95053|3|4666299,Miles Robinson,DEF,USA,5.0,0.0,0.0,0.0,expected,2.53,8.98,0,0,0,0,0,0,0,0,0
g|95053|3|4666304,Mark McKenzie,DEF,USA,5.0,0.0,0.0,0.0,expected,2.53,8.98,0,0,0,0,0,0,0,0,0
g|95053|3|4666312,Alex Freeman,DEF,USA,5.0,17.6,8.8,12.3,expected,2.53,8.98,180,1,1,1,0,0,1,0,0
g|95053|3|4666322,Auston Trusty,DEF,USA,4.5,1.0,1.0,1.0,expected,2.53,8.98,11,0,0,0,0,0,0,0,0
g|95053|3|4685055,Sergiño Dest,DEF,USA,5.0,16.2,8.1,9.9,expected,2.53,8.98,152,0,1,2,1,0,0,0,0
g|95053|3|4666340,Sebastian Caceres,DEF,URU,5.0,3.0,1.5,1.0,expected,2.13,8.67,180,0,0,0,0,0,3,0,0
g|95053|3|4666341,Mathias Olivera,DEF,URU,5.5,2.0,1.0,0.0,expected,2.13,8.67,180,0,0,0,0,0,3,1,0
g|95053|3|4666345,Guillermo Varela,DEF,URU,5.0,3.0,1.5,1.0,expected,2.13,8.67,180,0,0,0,0,0,3,0,0
g|95053|3|4666359,Juan Manuel  Sanabria,DEF,URU,5.0,2.3,1.15,1.0,expected,2.13,8.67,135,0,0,0,0,0,2,0,0
g|95053|3|4665163,Amar Dedic,DEF,BIH,4.5,1.3,0.65,-0.7,expected,3.26,8.35,180,0,0,0,1,0,5,1,0
g|95053|3|4665164,Sead Kolasinac,DEF,BIH,4.5,4.7,2.35,-0.3,expected,3.26,8.35,174,0,1,0,0,0,5,0,0
g|95053|3|4665166,Nikola Katic,DEF,BIH,4.5,0.7,0.35,-0.3,expected,3.26,8.35,180,0,0,0,0,0,5,1,0
g|95053|3|4665225,Josip Stanisic,DEF,CRO,5.0,9.0,4.5,9.3,expected,2.13,8.35,180,0,1,1,0,0,4,0,0
g|95053|3|4665226,Josip Sutalo,DEF,CRO,5.0,6.0,3.0,6.3,expected,2.13,8.35,180,0,0,1,0,0,4,0,0
g|95053|3|4665238,Josko Gvardiol,DEF,CRO,5.5,0.7,0.35,1.0,expected,2.13,8.35,136,0,0,0,0,0,4,0,0
g|95053|3|4665241,Marin Pongracic,DEF,CRO,5.0,6.3,6.3,6.3,expected,2.13,8.35,90,0,0,1,0,0,0,0,0
g|95053|3|4666042,El Hadji Malick  Diouf,DEF,SEN,5.0,0.4,0.2,-0.3,expected,2.13,8.35,144,0,0,0,0,0,5,0,0
g|95053|3|4666048,Moussa Niakhate,DEF,SEN,5.0,1.4,0.7,0.7,expected,2.13,8.35,180,0,0,0,0,0,6,0,0
g|95053|3|4666049,Kalidou Koulibaly,DEF,SEN,5.0,1.4,0.7,0.7,expected,2.13,8.35,162,0,0,0,0,0,6,0,0
g|95053|3|4675933,Dennis Hadzikadunic,DEF,BIH,4.5,0.0,0.0,0.0,expected,3.26,8.35,0,0,0,0,0,0,0,0,0
g|95053|3|4664962,Stefan Posch,DEF,AUT,5.0,1.0,0.5,-1.3,expected,2.13,8.1,158,0,0,0,0,0,2,1,0
g|95053|3|4664963,David Alaba,DEF,AUT,5.0,2.7,1.35,1.7,expected,2.13,8.1,126,0,0,0,0,0,2,0,0
g|95053|3|4664966,Kevin Danso,DEF,AUT,4.5,2.0,1.0,0.7,expected,2.13,8.1,122,0,0,0,0,0,2,0,0
g|95053|3|4664968,Konrad Laimer,DEF,AUT,5.0,2.0,1.0,-0.3,expected,2.13,8.1,180,0,0,0,0,0,3,1,0
g|95053|3|4665830,David  Moller Wolfe,DEF,NOR,6.0,6.6,3.3,1.3,expected,2.13,7.93,163,0,1,0,0,0,3,0,0
g|95053|3|4665834,Leo Ostigard,DEF,NOR,5.0,8.0,4.0,0.7,expected,2.13,7.93,25,1,0,0,0,0,1,0,0
g|95053|3|4665835,Marcus Pedersen,DEF,NOR,5.5,7.3,7.3,7.3,expected,2.13,7.93,78,1,0,0,0,0,2,0,0
g|95053|3|4665839,Kristoffer Ajer,DEF,NOR,5.5,4.2,2.1,1.9,expected,2.13,7.93,180,0,0,0,1,0,3,0,0
g|95053|3|4666270,Ferdi Kadioglu,DEF,TUR,5.0,2.4,1.2,1.7,expected,1.74,7.71,160,0,0,0,0,0,3,0,0
g|95053|3|4666271,Merih Demiral,DEF,TUR,5.0,3.6,1.8,2.9,expected,1.74,7.71,180,0,0,0,2,0,3,0,0
g|95053|3|4666273,Mert Muldur,DEF,TUR,5.0,2.7,1.35,1.7,expected,1.74,7.71,100,0,0,0,0,0,1,0,0
g|95053|3|4666274,Abdulkerim Bardakci,DEF,TUR,5.0,3.0,1.5,1.7,expected,1.74,7.71,176,0,0,0,1,0,3,0,0
g|95053|3|4665063,Derek Cornelius,DEF,CAN,4.5,2.3,1.15,0.3,expected,2.02,7.6,136,0,0,0,0,0,1,1,0
g|95053|3|4665066,Alistair Johnston,DEF,CAN,4.5,7.9,3.95,6.9,expected,2.02,7.6,180,0,0,1,1,0,1,1,0
g|95053|3|4665069,Luc De Fougerolles,DEF,CAN,4.0,7.3,3.65,6.3,expected,2.02,7.6,161,0,0,1,0,0,1,1,0
g|95053|3|4665074,Richie Laryea,DEF,CAN,4.5,8.9,4.45,6.3,expected,2.02,7.6,180,0,0,1,1,0,1,0,0
g|95053|3|4664933,Harry Souttar,DEF,AUS,4.5,6.6,3.3,-0.3,expected,1.99,7.57,180,0,0,1,1,0,2,1,0
g|95053|3|4664934,Jordan Bos,DEF,AUS,4.5,6.0,3.0,-0.3,expected,1.99,7.57,174,0,0,1,0,0,2,1,0
g|95053|3|4664937,Alessandro Circati,DEF,AUS,4.5,6.0,3.0,-0.3,expected,1.99,7.57,180,0,0,1,0,0,2,1,0
g|95053|3|4664938,Jacob Italiano,DEF,AUS,4.0,6.0,3.0,-0.3,expected,1.99,7.57,164,0,0,1,0,0,2,1,0
g|95053|3|4664941,Cameron Burgess,DEF,AUS,4.5,4.0,2.0,-2.3,expected,1.99,7.57,136,0,0,1,0,0,2,0,0
g|95053|3|4665317,Piero Hincapie,DEF,ECU,5.0,7.7,3.85,6.0,expected,1.57,7.54,180,0,0,1,0,0,1,0,0
g|95053|3|4665319,Pervis Estupinan,DEF,ECU,5.0,6.0,6.0,6.0,expected,1.57,7.54,70,0,0,1,0,0,0,0,0
g|95053|3|4665321,Willian Pacho,DEF,ECU,5.0,8.3,4.15,6.6,expected,1.57,7.54,180,0,0,1,1,0,1,0,0
g|95053|3|4665480,Jonas Adjetey,DEF,GHA,4.5,12.9,6.45,6.0,expected,2.13,7.51,180,0,0,2,1,0,0,0,0
g|95053|3|4665481,Gideon Mensah,DEF,GHA,4.5,12.3,6.15,6.0,expected,2.13,7.51,180,0,0,2,0,0,0,0,0
g|95053|3|4665491,Jerome Opoku,DEF,GHA,4.5,12.3,6.15,6.0,expected,2.13,7.51,180,0,0,2,0,0,0,0,0
g|95053|3|4665492,Marvin Senaya,DEF,GHA,4.0,12.3,6.15,6.0,expected,2.13,7.51,177,0,0,2,0,0,0,0,0
g|95053|3|4665347,Ramy Rabia,DEF,EGY,4.5,2.3,1.15,1.3,expected,2.13,7.42,70,0,0,0,0,0,0,0,0
g|95053|3|4665354,Yasser Ibrahim,DEF,EGY,4.5,4.3,2.15,2.3,expected,2.13,7.42,180,0,0,0,0,0,2,0,0
g|95053|3|4665355,Ahmed Fatouh,DEF,EGY,4.5,3.9,1.95,2.9,expected,2.13,7.42,179,0,0,0,1,0,2,1,0
g|95053|3|4665356,Mohamed Hany,DEF,EGY,4.5,5.3,2.65,5.3,expected,2.13,7.42,180,0,1,0,0,0,2,0,0
g|95053|3|4665540,Ali Nemati,DEF,IRN,4.5,7.0,3.5,6.0,expected,2.13,7.42,180,0,0,1,0,0,2,0,0
g|95053|3|4665542,Shoja Halilzadeh,DEF,IRN,4.5,7.0,3.5,6.0,expected,2.13,7.42,180,0,0,1,0,0,2,0,0
g|95053|3|4665543,Saleh Hardani,DEF,IRN,4.5,1.0,1.0,1.0,expected,2.13,7.42,46,0,0,0,0,0,0,0,0
g|95053|3|4665546,Hossein Kanaani,DEF,IRN,4.5,6.6,6.6,6.6,expected,2.13,7.42,90,0,0,1,1,0,0,0,0
g|95053|3|4665548,Ramin Rezaeian,DEF,IRN,4.5,16.0,8.0,6.0,expected,2.13,7.42,180,1,1,1,0,0,2,0,0
g|95053|3|4665551,Ehsan Hajsafi,DEF,IRN,4.0,6.0,3.0,6.0,expected,2.13,7.42,92,0,0,1,0,0,0,1,0
g|95053|3|4665889,Junior Alonso,DEF,PAR,4.5,5.0,2.5,6.3,expected,2.26,7.35,180,0,0,1,0,0,4,1,0
g|95053|3|4665890,Gustavo Gomez,DEF,PAR,4.5,6.0,3.0,6.3,expected,2.26,7.35,180,0,0,1,0,0,4,0,0
g|95053|3|4665891,Omar Alderete,DEF,PAR,5.0,6.0,3.0,6.3,expected,2.26,7.35,180,0,0,1,0,0,4,0,0
g|95053|3|4665892,Juan Jose Caceres,DEF,PAR,4.5,6.6,3.3,6.9,expected,2.26,7.35,160,0,0,1,1,0,3,1,0
g|95053|3|4665285,Ladislav Krejci,DEF,CZE,5.0,7.7,3.85,1.0,expected,1.65,7.32,180,1,0,0,0,0,3,1,0
g|95053|3|4665286,Vladimir Coufal,DEF,CZE,5.0,5.7,2.85,2.0,expected,1.65,7.32,180,0,1,0,0,0,3,0,0
g|95053|3|4665288,Tomas Holes,DEF,CZE,4.5,2.0,2.0,2.0,expected,1.65,7.32,90,0,0,0,0,0,1,0,0
g|95053|3|4665289,Robin Hranac,DEF,CZE,4.5,2.7,1.35,2.0,expected,1.65,7.32,180,0,0,0,0,0,3,0,0
g|95053|3|4665983,Ali Lajami,DEF,KSA,4.5,0.7,0.35,-0.3,expected,2.13,7.3,91,0,0,0,0,0,4,0,0
g|95053|3|4665985,Hassan Tambakti,DEF,KSA,4.5,-0.3,-0.15,-2.3,expected,2.13,7.3,180,0,0,0,0,0,5,0,0
g|95053|3|4665986,Saud Abdulhamid,DEF,KSA,4.5,1.7,0.85,-0.3,expected,2.13,7.3,179,0,0,0,0,0,5,0,0
g|95053|3|4665990,Abdulelah Al-Amri,DEF,KSA,4.5,6.3,3.15,-1.3,expected,2.13,7.3,150,1,0,0,1,0,5,1,0
g|95053|3|4686383,Moteb Al-Harbi,DEF,KSA,4.5,1.7,0.85,-0.3,expected,2.13,7.3,179,0,0,0,0,0,5,0,0
g|95053|3|4666173,Isak Hien,DEF,SWE,4.5,2.0,1.0,-0.3,expected,1.6,7.27,180,0,0,0,0,0,6,0,0
g|95053|3|4666176,Victor Lindelof,DEF,SWE,4.5,2.0,1.0,-0.3,expected,1.6,7.27,180,0,0,0,0,0,6,0,0
g|95053|3|4666178,Gabriel Gudmundsson,DEF,SWE,4.5,1.0,0.5,-1.3,expected,1.6,7.27,154,0,0,0,0,0,6,1,0
g|95053|3|4666179,Gustaf Lagerbielke,DEF,SWE,4.5,2.6,1.3,0.3,expected,1.6,7.27,180,0,0,0,1,0,6,0,0
g|95053|3|4664871,Rayan Ait-Nouri,DEF,ALG,4.5,3.0,1.5,2.3,expected,2.13,7.22,175,0,0,0,0,0,4,0,0
g|95053|3|4664879,Rafik Belghali,DEF,ALG,4.5,3.0,1.5,2.3,expected,2.13,7.22,180,0,0,0,0,0,4,0,0
g|95053|3|4664885,Aissa Mandi,DEF,ALG,4.5,3.0,1.5,2.3,expected,2.13,7.22,180,0,0,0,0,0,4,0,0
g|95053|3|4664888,Ramy Bensebaini,DEF,ALG,4.5,6.0,3.0,5.3,expected,2.13,7.22,180,0,1,0,0,0,4,0,0
g|95053|3|4665191,Aaron Wan-Bissaka,DEF,COD,4.5,3.7,1.85,1.7,expected,2.13,7.22,175,0,0,0,0,0,2,0,0
g|95053|3|4665192,Axel Tuanzebe,DEF,COD,4.5,3.7,1.85,1.7,expected,2.13,7.22,180,0,0,0,0,0,2,0,0
g|95053|3|4665194,Chancel Mbemba,DEF,COD,4.5,2.7,1.35,1.7,expected,2.13,7.22,180,0,0,0,0,0,2,1,0
g|95053|3|4665195,Arthur Masuaku,DEF,COD,4.5,11.0,5.5,6.0,expected,2.13,7.22,146,0,1,1,0,0,1,0,0
g|95053|3|4665199,Steve Kapuadi,DEF,COD,4.0,3.7,1.85,1.7,expected,2.13,7.22,180,0,0,0,0,0,2,0,0
g|95053|3|4665575,Hussein Ali,DEF,IRQ,4.0,1.4,0.7,0.7,expected,2.13,7.22,163,0,0,0,0,0,5,0,0
g|95053|3|4665576,Merchas Doski,DEF,IRQ,4.0,0.4,0.2,0.7,expected,2.13,7.22,180,0,0,0,0,0,7,0,0
g|95053|3|4665577,Zaid Tahseen,DEF,IRQ,4.0,-1.6,-0.8,-0.3,expected,2.13,7.22,150,0,0,0,0,0,6,1,0
g|95053|3|4665582,Akam Hashim,DEF,IRQ,4.0,0.4,0.2,0.7,expected,2.13,7.22,180,0,0,0,0,0,7,0,0
g|95053|3|4665672,Abdallah Nasib,DEF,JOR,4.0,1.4,0.7,0.7,expected,2.13,7.22,171,0,0,0,0,0,4,0,0
g|95053|3|4665673,Yazan Al-Arab,DEF,JOR,4.0,-0.6,-0.3,0.7,expected,2.13,7.22,180,0,0,0,0,0,5,0,0
g|95053|3|4665674,Ehsan Haddad,DEF,JOR,4.0,1.4,0.7,0.7,expected,2.13,7.22,171,0,0,0,0,0,4,0,0
g|95053|3|4665685,Husam Abu Dahab,DEF,JOR,4.0,-0.3,-0.3,-0.3,expected,2.13,7.22,89,0,0,0,0,0,2,1,0
g|95053|3|4665690,Mohannad Abu Taha,DEF,JOR,4.0,1.4,0.7,0.7,expected,2.13,7.22,175,0,0,0,0,0,5,0,0
g|95053|3|4665798,Liberato Cacace,DEF,NZL,4.5,2.3,1.15,0.7,expected,2.13,7.22,144,0,0,0,1,0,4,0,0
g|95053|3|4665799,Finn Surman,DEF,NZL,4.5,7.7,3.85,6.7,expected,2.13,7.22,180,1,0,0,0,0,5,0,0
g|95053|3|4665809,Michael Boxall,DEF,NZL,4.0,1.7,0.85,0.7,expected,2.13,7.22,180,0,0,0,0,0,5,0,0
g|95053|3|4665813,Tim Payne,DEF,NZL,4.5,4.7,2.35,3.7,expected,2.13,7.22,163,0,1,0,0,0,5,0,0
g|95053|3|4665858,Jiovany Ramos,DEF,PAN,4.0,3.4,1.7,1.7,expected,2.13,7.22,167,0,0,0,0,0,2,0,0
g|95053|3|4665859,Cesar Blackman,DEF,PAN,4.0,7.3,3.65,1.7,expected,2.13,7.22,178,0,0,1,1,0,1,1,0
g|95053|3|4665860,Andres Andrade,DEF,PAN,4.0,3.4,1.7,1.7,expected,2.13,7.22,180,0,0,0,0,0,2,0,0
g|95053|3|4665862,Amir Murillo,DEF,PAN,4.5,4.0,2.0,2.3,expected,2.13,7.22,180,0,0,0,1,0,2,0,0
g|95053|3|4665863,Jose Cordoba,DEF,PAN,4.0,3.4,1.7,1.7,expected,2.13,7.22,180,0,0,0,0,0,2,0,0
g|95053|3|4665107,Diney Borges,DEF,CPV,4.0,6.6,3.3,0.0,expected,2.13,7.01,180,0,0,1,1,0,2,1,0
g|95053|3|4665110,Roberto Lopes,DEF,CPV,4.0,7.0,3.5,1.0,expected,2.13,7.01,180,0,0,1,0,0,2,0,0
g|95053|3|4665111,Steven Moreira,DEF,CPV,4.0,7.0,3.5,1.0,expected,2.13,7.01,180,0,0,1,0,0,2,0,0
g|95053|3|4666370,Abdukodir Khusanov,DEF,UZB,4.0,-0.6,-0.3,-0.3,expected,2.13,7.01,180,0,0,0,0,0,8,1,0
g|95053|3|4666373,Sherzod Nasrullaev,DEF,UZB,4.0,1.0,0.5,0.3,expected,2.13,7.01,92,0,0,0,1,0,4,0,0
g|95053|3|4666384,Rustam Ashurmatov,DEF,UZB,4.0,0.4,0.2,-0.3,expected,2.13,7.01,167,0,0,0,0,0,7,0,0
g|95053|3|4686511,Bekhruz Karimov,DEF,UZB,4.0,0.4,0.2,-0.3,expected,2.13,7.01,179,0,0,0,0,0,8,0,0
g|95053|3|4666011,Jack Hendry,DEF,SCO,4.0,8.0,4.0,1.7,expected,1.13,6.63,180,0,0,1,0,0,1,0,0
g|95053|3|4666020,Grant Hanley,DEF,SCO,4.5,8.0,4.0,1.7,expected,1.13,6.63,180,0,0,1,0,0,1,0,0
g|95053|3|4666025,Nathan Patterson,DEF,SCO,4.5,2.7,1.35,1.7,expected,1.13,6.63,105,0,0,0,0,0,1,0,0
g|95053|3|4666031,Andrew Robertson,DEF,SCO,5.0,7.0,3.5,0.7,expected,1.13,6.63,180,0,0,1,0,0,1,1,0
g|95053|3|4665965,Pedro Miguel,DEF,QAT,4.5,0.7,0.35,-1.3,expected,1.19,6.48,180,0,0,0,0,0,7,0,0
g|95053|3|4665969,Boualem Khoukhi,DEF,QAT,4.5,6.7,3.35,-1.3,expected,1.19,6.48,180,1,0,0,0,0,7,0,0
g|95053|3|4665974,Sultan Al-Brake,DEF,QAT,4.0,-1.3,-1.3,-1.3,expected,1.19,6.48,51,0,0,0,0,0,4,0,0
g|95053|3|4686505,Issa Laye,DEF,QAT,4.5,0.7,0.35,-1.3,expected,1.19,6.48,180,0,0,0,0,0,7,0,0
g|95053|3|4686508,Ayoub Al-Oui,DEF,QAT,4.5,-0.6,-0.3,-1.3,expected,1.19,6.48,150,0,0,0,0,0,7,0,0
g|95053|3|4666075,Khuliso Mudau,DEF,RSA,4.5,2.7,1.35,2.0,expected,1.38,6.47,180,0,0,0,0,0,3,0,0
g|95053|3|4666076,Aubrey Modiba,DEF,RSA,4.5,3.3,1.65,2.0,expected,1.38,6.47,167,0,0,0,1,0,3,0,0
g|95053|3|4666080,Mbekezeli Mbokazi,DEF,RSA,4.5,3.3,1.65,2.0,expected,1.38,6.47,180,0,0,0,1,0,3,0,0
g|95053|3|4666084,Ime Okon,DEF,RSA,4.5,2.7,1.35,2.0,expected,1.38,6.47,180,0,0,0,0,0,3,0,0
g|95053|3|4666233,Montassar Talbi,DEF,TUN,4.5,-0.6,-0.3,-0.3,expected,0.85,6.14,180,0,0,0,0,0,9,0,0
g|95053|3|4666235,Ali Abdi,DEF,TUN,4.5,-0.6,-0.3,-0.3,expected,0.85,6.14,179,0,0,0,0,0,9,0,0
g|95053|3|4666238,Dylan Bronn,DEF,TUN,4.5,-0.3,-0.3,-0.3,expected,0.85,6.14,46,0,0,0,0,0,2,0,0
g|95053|3|4666241,Yan Valery,DEF,TUN,4.5,0.4,0.2,-0.3,expected,0.85,6.14,162,0,0,0,0,0,7,0,0
g|95053|3|4666243,Omar Rekik,DEF,TUN,4.0,5.4,2.7,-0.3,expected,0.85,6.14,180,1,0,0,0,0,9,0,0
g|95053|3|4665513,Jean-Kevin Duverne,DEF,HAI,4.0,0.7,0.7,0.7,expected,0.9,5.99,90,0,0,0,0,0,3,0,0
g|95053|3|4665519,Ricardo Ade,DEF,HAI,4.0,3.0,1.5,1.3,expected,0.9,5.99,180,0,0,0,1,0,4,0,0
g|95053|3|4665522,Martin Experience,DEF,HAI,4.0,2.4,1.2,0.7,expected,0.9,5.99,180,0,0,0,0,0,4,0,0
g|95053|3|4665526,Hannes Delcroix,DEF,HAI,4.0,2.4,1.2,0.7,expected,0.9,5.99,180,0,0,0,0,0,4,0,0
g|95053|3|4665533,Carlens Arcus,DEF,HAI,4.0,0.4,0.2,-1.3,expected,0.9,5.99,136,0,0,0,0,0,4,1,0
g|95053|3|4665415,Lucas Digne,DEF,FRA,7.0,6.3,6.3,6.3,possible,1.06,5.97,90,0,0,1,0,0,0,0,0
g|95053|3|4666141,Marcos Llorente,DEF,ESP,6.5,6.0,6.0,0.0,possible,1.06,5.97,90,0,0,1,0,0,0,0,0
g|95053|3|4684651,Djed Spence,DEF,ENG,6.0,7.9,3.95,6.0,possible,1.06,5.89,78,0,0,1,1,0,0,0,0
g|95053|3|4665257,Livano Comenencia,DEF,CUW,4.0,10.3,5.15,5.6,expected,0.91,5.79,174,1,0,1,1,0,7,1,0
g|95053|3|4665258,Armando Obispo,DEF,CUW,4.0,4.7,2.35,6.0,expected,0.91,5.79,180,0,0,1,0,0,7,0,0
g|95053|3|4665266,Sherel Floranus,DEF,CUW,4.0,4.7,2.35,6.0,expected,0.91,5.79,180,0,0,1,0,0,7,0,0
g|95053|3|4665267,Deveron Fonville,DEF,CUW,4.0,4.7,2.35,6.0,expected,0.91,5.79,166,0,0,1,0,0,7,0,0
g|95053|3|4665276,Joshua Brenet,DEF,CUW,4.0,6.0,6.0,6.0,expected,0.91,5.79,90,0,0,1,0,0,0,0,0
g|95053|3|4665277,Jurien Gaari,DEF,CUW,4.0,5.0,5.0,5.0,expected,0.91,5.79,90,0,0,1,0,0,0,1,0
g|95053|3|4665452,David Raum,DEF,GER,6.5,1.9,1.9,0.0,possible,1.37,5.78,18,0,0,0,1,0,0,0,0
g|95053|3|4664906,Lissandro Martinez,DEF,ARG,6.0,12.6,6.3,6.3,possible,1.06,5.74,180,0,0,2,0,0,0,0,0
g|95053|3|4665924,Nelson Semedo,DEF,POR,6.0,1.3,0.65,1.3,possible,1.06,5.74,64,0,0,0,0,0,0,1,0
g|95053|3|4665003,Timothy Castagne,DEF,BEL,6.0,0.7,0.35,1.0,possible,1.06,4.99,89,0,0,0,0,0,1,1,0
g|95053|3|4665650,Tsuyoshi Watanabe,DEF,JPN,4.5,0.7,0.7,0.0,possible,1.34,4.65,75,0,0,0,0,0,2,0,0
g|95053|3|4665707,Jesus Gallardo,DEF,MEX,5.0,12.6,6.3,6.3,possible,1.4,4.61,180,0,0,2,0,0,0,0,0
g|95053|3|4666301,Chris Richards,DEF,USA,5.5,7.6,3.8,5.3,possible,1.28,4.49,180,0,0,1,0,0,1,1,0
g|95053|3|4666305,Antonee Robinson,DEF,USA,5.5,7.6,3.8,5.3,possible,1.28,4.49,170,0,0,1,0,0,1,1,0
g|95053|3|4666343,Matias Vina,DEF,URU,5.5,0.7,0.7,0.0,possible,1.06,4.32,46,0,0,0,0,0,1,0,0
g|95053|3|4665169,Stjepan Radeljic,DEF,BIH,4.0,0.0,0.0,0.0,possible,1.66,4.19,0,0,0,0,0,0,0,0,0
g|95053|3|4666047,Ismail Jakobs,DEF,SEN,5.0,1.0,1.0,1.0,possible,1.06,4.16,37,0,0,0,0,0,1,0,0
g|95053|3|4664970,Phillipp Mwene,DEF,AUT,4.5,1.0,1.0,0.0,possible,1.06,4.03,59,0,0,0,0,0,1,0,0
g|95053|3|4665833,Torbjorn Heggem,DEF,NOR,5.5,4.6,2.3,2.3,possible,1.06,3.95,174,0,0,0,0,0,2,0,0
g|95053|3|4665322,Angelo Preciado,DEF,ECU,5.0,1.7,0.85,1.0,possible,0.76,3.73,37,0,0,0,0,0,1,0,0
g|95053|3|4665547,Milad Mohammadi,DEF,IRN,4.5,2.0,1.0,1.0,possible,1.06,3.69,115,0,0,0,0,0,2,0,0
g|95053|3|4665287,Jaroslav Zeleny,DEF,CZE,4.5,1.4,0.7,0.7,possible,0.8,3.62,126,0,0,0,0,0,3,0,0
g|95053|3|4665578,Rebin Sulaka,DEF,IRQ,4.0,0.7,0.7,0.7,possible,1.06,3.59,31,0,0,0,0,0,1,0,0
g|95053|3|4665676,Mohammad Abualnadi,DEF,JOR,4.0,2.0,2.0,0.0,possible,1.06,3.59,72,0,0,0,0,0,1,0,0
g|95053|3|4666030,Aaron Hickey,DEF,SCO,4.5,5.3,5.3,0.0,possible,0.51,3.25,75,0,0,1,0,0,0,1,0
g|95053|3|4665271,Roshon van Eijma,DEF,CUW,4.0,1.0,1.0,1.0,possible,0.39,2.82,15,0,0,0,0,0,0,0,0
g|95053|3|4665034,Bremer,DEF,BRA,5.5,0.0,0.0,0.0,unexpected,0.34,1.19,0,0,0,0,0,0,0,0,0
g|95053|3|4665035,Roger Ibanez,DEF,BRA,5.5,0.0,0.0,0.0,unexpected,0.34,1.19,46,0,0,0,0,0,1,1,0
g|95053|3|4665037,Alex Sandro,DEF,BRA,5.5,0.0,0.0,0.0,unexpected,0.34,1.19,0,0,0,0,0,0,0,0,0
g|95053|3|4681809,Leo Pereira,DEF,BRA,5.5,0.0,0.0,0.0,unexpected,0.34,1.19,0,0,0,0,0,0,0,0,0
g|95053|3|4665768,Jorrel Hato,DEF,NED,5.0,0.0,0.0,0.0,unexpected,0.38,1.1,0,0,0,0,0,0,0,0,0
g|95053|3|4665771,Nathan Ake,DEF,NED,5.5,0.7,0.7,0.0,unexpected,0.38,1.1,10,0,0,0,0,0,1,0,0
g|95053|3|4665792,Lutsharel Geertruida,DEF,NED,5.0,0.0,0.0,0.0,unexpected,0.38,1.1,0,0,0,0,0,0,0,0,0
g|95053|3|4665412,Ibrahima Konate,DEF,FRA,6.5,0.0,0.0,0.0,unexpected,0.19,1.07,0,0,0,0,0,0,0,0,0
